wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-23T12:23:41.328090,466151.293906,0.000004,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.347447,466151.313963,0.020060,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.367570,466151.334054,0.040151,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.387526,466151.354004,0.060101,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.407484,466151.373969,0.080066,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.427477,466151.393967,0.100064,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.447638,466151.414105,0.120202,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.467605,466151.434079,0.140176,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.487454,466151.453965,0.160063,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.507449,466151.473966,0.180063,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.527551,466151.493978,0.200075,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.547650,466151.513989,0.220087,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.567698,466151.534108,0.240205,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.587615,466151.553987,0.260085,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.607677,466151.574000,0.280097,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.628120,466151.594235,0.300332,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.647698,466151.614081,0.320179,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.667720,466151.634006,0.340103,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.687733,466151.654023,0.360120,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.707934,466151.674152,0.380249,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.727703,466151.694021,0.400119,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.747645,466151.714049,0.420147,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.767488,466151.733987,0.440084,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.787511,466151.753999,0.460096,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.807608,466151.773987,0.480084,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.827670,466151.793995,0.500092,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.847906,466151.814083,0.520181,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.867919,466151.834104,0.540201,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.887538,466151.853981,0.560078,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.907635,466151.873990,0.580087,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.927751,466151.894122,0.600219,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.947788,466151.914078,0.620175,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.967744,466151.934019,0.640116,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:41.987606,466151.953986,0.660083,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.007703,466151.974102,0.680199,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.027776,466151.994105,0.700202,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.047779,466152.014127,0.720224,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.067587,466152.034032,0.740130,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.087456,466152.053966,0.760063,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.107505,466152.073971,0.780068,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.127602,466152.093979,0.800077,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.147597,466152.114039,0.820137,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.167738,466152.134083,0.840180,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.187573,466152.153983,0.860080,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.207702,466152.174091,0.880188,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.227476,466152.193968,0.900065,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.247492,466152.213971,0.920068,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.267557,466152.233976,0.940073,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.287560,466152.253982,0.960079,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.307524,466152.273974,0.980071,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.327500,466152.293970,1.000067,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.347556,466152.313976,1.020073,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.367724,466152.334009,1.040106,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.387602,466152.354118,1.060215,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.407591,466152.374043,1.080141,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.427569,466152.393980,1.100077,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.447583,466152.413992,1.120090,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.467604,466152.434034,1.140131,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.487481,466152.453971,1.160068,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.507695,466152.474094,1.180191,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.527761,466152.494111,1.200208,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.547744,466152.514086,1.220183,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.567673,466152.534057,1.240154,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.587809,466152.554137,1.260235,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.607973,466152.574143,1.280240,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.627991,466152.594156,1.300253,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.647543,466152.613979,1.320076,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.667549,466152.634012,1.340109,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.687596,466152.654109,1.360206,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.707550,466152.674018,1.380115,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.727576,466152.693978,1.400075,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.747585,466152.713979,1.420076,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.767711,466152.733989,1.440086,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.787807,466152.754067,1.460165,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.807677,466152.774048,1.480145,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.827747,466152.794174,1.500271,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.847567,466152.813983,1.520080,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.867777,466152.834090,1.540187,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.887574,466152.853999,1.560096,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.907487,466152.873970,1.580068,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.927634,466152.893979,1.600076,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.947755,466152.914105,1.620202,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.967519,466152.934005,1.640102,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:42.987448,466152.953966,1.660063,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.007533,466152.973973,1.680070,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.027741,466152.994100,1.700198,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.047606,466153.013998,1.720095,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.067496,466153.033970,1.740068,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.087493,466153.053973,1.760070,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.107707,466153.074111,1.780208,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.127798,466153.094091,1.800188,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.147778,466153.114076,1.820173,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.167846,466153.134118,1.840215,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.187682,466153.154024,1.860122,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.207872,466153.174113,1.880210,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.228012,466153.194193,1.900291,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.247711,466153.214010,1.920107,dropout,0,0.0000,0,255,5,4000
2026-04-23T12:23:43.267604,466153.233991,1.940088,dropout,0,0.0000,0,255,5,4000
